,index,feature,absolute_error,filename
1745,657,YGR157W_x24_a,1.4555119605113313e-05,YGR157W
1746,821,YPR013C_x4_a,1.4519182946940403e-05,YPR013C
1747,95,YLR247C_x17_t,1.4352475247524749e-05,YLR247C
1748,668,YLR054C_x1_g,1.4015843997562406e-05,YLR054C
1749,1999,YCL014W_x3_c,1.3989437974329365e-05,YCL014W
1750,393,YOR090C_x13_c,1.3645415075245653e-05,YOR090C
1751,1007,YKL171W_x13_c,1.344947050895813e-05,YKL171W
1752,1167,YOL063C_x6_t,1.3355851586330483e-05,YOL063C
1753,660,YGR157W_x27_g,1.3080639167595702e-05,YGR157W
1754,791,YLR452C_x12_c,1.2928941551617925e-05,YLR452C
1755,866,YBL004W_x25_t,1.2574458338144012e-05,YBL004W
1756,1494,YBR115C_x18_g,1.2396140444920943e-05,YBR115C
1757,1551,YNL027W_x47_t,1.0974754840737136e-05,YNL027W
1758,778,YLR452C_x1_t,1.0963910461397909e-05,YLR452C
1759,1057,YBR255W_x24_c,1.0820308887450297e-05,YBR255W
1760,721,YHR203C_x17_g,1.0781186828983433e-05,YHR203C
1761,1730,YGL163C_x18_a,1.0525921486365e-05,YGL163C
1762,408,YPL207W_x3_g,9.738503155996423e-06,YPL207W
1763,1562,YOL106W_x8_g,9.684767199222663e-06,YOL106W
1764,451,YML002W_x5_c,9.55030587010282e-06,YML002W
1765,1975,YJL079C_x1_c,9.332983346457852e-06,YJL079C
1766,941,YDR285W_x11_t,8.963836522031436e-06,YDR285W
1767,997,YKL171W_x2_c,8.684711567367739e-06,YKL171W
1768,120,YBR111C_x8_c,8.32960557775067e-06,YBR111C
1769,1238,YMR237W_x26_g,7.632434667154303e-06,YMR237W
1770,899,YBL104C_x1_t,7.574620606852482e-06,YBL104C
1771,170,YLR460C_x24_c,7.041145138710593e-06,YLR460C
1772,1118,YDR318W_x11_a,6.862231534834993e-06,YDR318W
1773,1107,YDR318W_x4_t,6.63393717179877e-06,YDR318W
1774,971,YDR221W_x23_a,6.5806232487051e-06,YDR221W
1775,136,YGL116W_x5_c,6.29389698349878e-06,YGL116W
1776,850,YCR012W_x7_g,6.0758132449144285e-06,YCR012W
1777,1173,YOL063C_x10_c,5.9555245918218176e-06,YOL063C
1778,344,YJR049C_x0_g,5.847387646091698e-06,YJR049C
1779,1373,YNR044W_x232_-,5.763688760806912e-06,YNR044W
1780,1580,YPR034W_x2_g,4.848254800807471e-06,YPR034W
1781,998,YKL171W_x2_t,4.418536239801652e-06,YKL171W
1782,1510,YIR038C_x0_t,4.124506442445521e-06,YIR038C
1783,1346,YJL218W_x21_t,4.001112608853785e-06,YJL218W
1784,1599,YDR321W_x2_c,3.939219408832661e-06,YDR321W
1785,1052,YBR255W_x15_t,3.869913571930216e-06,YBR255W
1786,1611,YDR321W_x8_c,3.662904276101572e-06,YDR321W
1787,1721,YGL163C_x2_g,3.4642004284739235e-06,YGL163C
1788,1945,YCR100C_x26_c,3.292805713781406e-06,YCR100C
1789,205,YNL212W_x5_t,3.08729595457773e-06,YNL212W
1790,264,YOR361C_x2_g,2.545529801324499e-06,YOR361C
1791,1127,YGR015C_x4_t,2.3173224563617987e-06,YGR015C
1792,618,YNR012W_x7_g,2.3009628525762323e-06,YNR012W
1793,1678,YDR507C_x3_a,1.924547204133815e-06,YDR507C
1794,900,YBL104C_x2_c,1.5980459665579614e-06,YBL104C
1795,292,YIL121W_x5_g,1.2349647273773029e-06,YIL121W
1796,691,YER122C_x1_t,1.0992237673259462e-06,YER122C
1797,2103,YML117W_x10_a,0.0,YML117W
1798,81,YLR389C_x19_t,0.0,YLR389C
1799,499,YOR009W_x45_w,0.0,YOR009W
1800,1944,YCR100C_x22_y,0.0,YCR100C
1801,5,YEL023C_x2_g,0.0,YEL023C
1802,467,YFL049W_x8_a,0.0,YFL049W
1803,22,YMR303C_x0_a,0.0,YMR303C
1804,71,YLR389C_x9_g,0.0,YLR389C
1805,80,YLR389C_x19_c,0.0,YLR389C
1806,1924,YCR100C_x1_t,0.0,YCR100C
1807,1922,YLR137W_x10_c,0.0,YLR137W
1808,444,YML002W_x0_t,0.0,YML002W
1809,443,YML002W_x0_c,0.0,YML002W
1810,1911,YLR137W_x5_a,0.0,YLR137W
1811,464,YFL049W_x1_t,0.0,YFL049W
1812,483,YOR009W_x0_c,0.0,YOR009W
1813,1912,YLR137W_x5_g,0.0,YLR137W
1814,2093,YBR228W_x7_a,0.0,YBR228W
1815,458,YML002W_x8_g,0.0,YML002W
1816,1916,YLR137W_x7_g,0.0,YLR137W
1817,2094,YBR228W_x7_g,0.0,YBR228W
1818,94,YLR247C_x17_c,0.0,YLR247C
1819,494,YOR009W_x36_c,0.0,YOR009W
1820,38,YMR303C_x13_c,0.0,YMR303C
1821,457,YML002W_x8_a,0.0,YML002W
1822,51,YIL063C_x3_g,0.0,YIL063C
1823,455,YML002W_x7_a,0.0,YML002W
1824,50,YIL063C_x3_a,0.0,YIL063C
1825,26,YMR303C_x1_t,0.0,YMR303C
1826,2049,YBL037W_x16_c,0.0,YBL037W
1827,112,YBR111C_x4_a,0.0,YBR111C
1828,316,YOL148C_x11_t,0.0,YOL148C
1829,265,YOR361C_x2_t,0.0,YOR361C
1830,2061,YMR102C_x3_a,0.0,YMR102C
1831,282,YIL121W_x0_a,0.0,YIL121W
1832,2062,YMR102C_x3_g,0.0,YMR102C
1833,289,YIL121W_x4_a,0.0,YIL121W
1834,290,YIL121W_x4_g,0.0,YIL121W
1835,291,YIL121W_x5_a,0.0,YIL121W
1836,293,YIL121W_x7_c,0.0,YIL121W
1837,2063,YMR102C_x8_c,0.0,YMR102C
1838,1908,YLR137W_x3_t,0.0,YLR137W
1839,2064,YMR102C_x8_t,0.0,YMR102C
1840,2065,YMR102C_x9_g,0.0,YMR102C
1841,306,YOL148C_x2_t,0.0,YOL148C
1842,124,YBR111C_x10_a,0.0,YBR111C
1843,123,YBR111C_x9_g,0.0,YBR111C
1844,312,YOL148C_x7_g,0.0,YOL148C
1845,315,YOL148C_x11_c,0.0,YOL148C
1846,243,YHR151C_x2_c,0.0,YHR151C
1847,242,YHR151C_x1_g,0.0,YHR151C
1848,241,YHR151C_x1_a,0.0,YHR151C
1849,148,YLR460C_x2_m,0.0,YLR460C
1850,163,YLR460C_x8_y,0.0,YLR460C
1851,2051,YBL037W_x17_c,0.0,YBL037W
1852,169,YLR460C_x24_a,0.0,YLR460C
1853,151,YLR460C_x2_y,0.0,YLR460C
1854,2041,YBL037W_x3_g,0.0,YBL037W
1855,180,YMR265C_x1_c,0.0,YMR265C
1856,181,YMR265C_x1_t,0.0,YMR265C
1857,137,YGL116W_x5_t,0.0,YGL116W
1858,125,YBR111C_x10_g,0.0,YBR111C
1859,199,YNL212W_x1_g,0.0,YNL212W
1860,200,YNL212W_x3_a,0.0,YNL212W
1861,207,YNL212W_x7_g,0.0,YNL212W
1862,220,YDR216W_x4_t,0.0,YDR216W
1863,2029,YKL023W_x16_g,0.0,YKL023W
1864,221,YDR216W_x5_c,0.0,YDR216W
1865,2026,YKL023W_x10_t,0.0,YKL023W
1866,2069,YMR102C_x16_a,0.0,YMR102C
1867,2070,YMR102C_x16_g,0.0,YMR102C
1868,2088,YBR228W_x4_g,0.0,YBR228W
1869,319,YOL148C_x13_c,0.0,YOL148C
1870,2080,YBR228W_x0_t,0.0,YBR228W
1871,119,YBR111C_x7_t,0.0,YBR111C
1872,1964,YIR023W_x33_c,0.0,YIR023W
1873,115,YBR111C_x5_t,0.0,YBR111C
1874,383,YOR090C_x0_a,0.0,YOR090C
1875,384,YOR090C_x0_t,0.0,YOR090C
1876,114,YBR111C_x5_c,0.0,YBR111C
1877,429,YDL017W_x3_a,0.0,YDL017W
1878,430,YDL017W_x3_g,0.0,YDL017W
1879,113,YBR111C_x4_g,0.0,YBR111C
1880,435,YDL017W_x7_a,0.0,YDL017W
1881,2087,YBR228W_x4_a,0.0,YBR228W
1882,438,YDL017W_x8_t,0.0,YDL017W
1883,440,YDL017W_x9_t,0.0,YDL017W
1884,1948,YCR100C_x27_g,0.0,YCR100C
1885,442,YDL017W_x10_g,0.0,YDL017W
1886,1946,YCR100C_x26_t,0.0,YCR100C
1887,2079,YBR228W_x0_c,0.0,YBR228W
1888,352,YJR049C_x5_t,0.0,YJR049C
1889,350,YJR049C_x3_g,0.0,YJR049C
1890,331,YHR190W_x5_c,0.0,YHR190W
1891,320,YOL148C_x13_t,0.0,YOL148C
1892,1994,YJL079C_x29_g,0.0,YJL079C
1893,1993,YJL079C_x29_c,0.0,YJL079C
1894,321,YOL148C_x15_g,0.0,YOL148C
1895,324,YHR190W_x0_g,0.0,YHR190W
1896,327,YHR190W_x2_a,0.0,YHR190W
1897,2073,YMR102C_x20_c,0.0,YMR102C
1898,332,YHR190W_x5_t,0.0,YHR190W
1899,346,YJR049C_x1_t,0.0,YJR049C
1900,2074,YMR102C_x20_g,0.0,YMR102C
1901,2075,YMR102C_x23_c,0.0,YMR102C
1902,343,YJR049C_x0_a,0.0,YJR049C
1903,2077,YMR102C_x24_a,0.0,YMR102C
1904,2078,YMR102C_x24_g,0.0,YMR102C
1905,1974,YJL079C_x0_g,0.0,YJL079C
1906,1973,YJL079C_x0_a,0.0,YJL079C
1907,335,YHR190W_x9_a,0.0,YHR190W
1908,1462,YGR047C_x18_c,0.0,YGR047C
1909,518,YGR191W_x4_c,0.0,YGR191W
1910,1068,YKL074C_x4_c,0.0,YKL074C
1911,1616,YCR033W_x4_t,0.0,YCR033W
1912,1179,YOL063C_x13_g,0.0,YOL063C
1913,1182,YLR266C_x2_c,0.0,YLR266C
1914,1608,YDR321W_x6_t,0.0,YDR321W
1915,1607,YDR321W_x6_c,0.0,YDR321W
1916,1606,YDR321W_x5_t,0.0,YDR321W
1917,1605,YDR321W_x5_c,0.0,YDR321W
1918,1602,YDR321W_x3_g,0.0,YDR321W
1919,1598,YDR321W_x1_g,0.0,YDR321W
1920,1597,YDR321W_x1_a,0.0,YDR321W
1921,1200,YLR266C_x32_t,0.0,YLR266C
1922,1594,YPR034W_x9_g,0.0,YPR034W
1923,1593,YPR034W_x9_a,0.0,YPR034W
1924,1204,YDR169C_x2_g,0.0,YDR169C
1925,1590,YPR034W_x7_g,0.0,YPR034W
1926,1589,YPR034W_x7_a,0.0,YPR034W
1927,1212,YDR169C_x9_g,0.0,YDR169C
1928,1579,YPR034W_x2_a,0.0,YPR034W
1929,1228,YMR237W_x9_g,0.0,YMR237W
1930,1239,YMR237W_x27_a,0.0,YMR237W
1931,1569,YOL106W_x50_r,0.0,YOL106W
1932,1259,YDR430C_x23_t,0.0,YDR430C
1933,1262,YDR430C_x25_t,0.0,YDR430C
1934,1178,YOL063C_x13_a,0.0,YOL063C
1935,1177,YOL063C_x12_t,0.0,YOL063C
1936,1176,YOL063C_x12_c,0.0,YOL063C
1937,1126,YGR015C_x4_c,0.0,YGR015C
1938,1076,YKL074C_x8_a,0.0,YKL074C
1939,1093,YAL036C_x10_g,0.0,YAL036C
1940,1104,YDR318W_x3_a,0.0,YDR318W
1941,1105,YDR318W_x3_g,0.0,YDR318W
1942,1106,YDR318W_x4_a,0.0,YDR318W
1943,1110,YDR318W_x6_a,0.0,YDR318W
1944,1111,YDR318W_x6_t,0.0,YDR318W
1945,1113,YDR318W_x7_t,0.0,YDR318W
1946,1119,YDR318W_x11_g,0.0,YDR318W
1947,1125,YGR015C_x3_t,0.0,YGR015C
1948,1645,YPR081C_x4_g,0.0,YPR081C
1949,1172,YOL063C_x10_a,0.0,YOL063C
1950,1644,YPR081C_x4_c,0.0,YPR081C
1951,1643,YPR081C_x3_g,0.0,YPR081C
1952,1641,YPR081C_x2_t,0.0,YPR081C
1953,1640,YPR081C_x2_c,0.0,YPR081C
1954,1637,YPR081C_x0_t,0.0,YPR081C
1955,1130,YGR015C_x6_c,0.0,YGR015C
1956,1131,YGR015C_x6_g,0.0,YGR015C
1957,1133,YGR015C_x7_t,0.0,YGR015C
1958,1137,YGR015C_x9_g,0.0,YGR015C
1959,1166,YOL063C_x6_c,0.0,YOL063C
1960,1560,YOL106W_x4_t,0.0,YOL106W
1961,1263,YGR173W_x0_a,0.0,YGR173W
1962,1265,YGR173W_x1_a,0.0,YGR173W
1963,1500,YBR115C_x25_g,0.0,YBR115C
1964,1513,YIR038C_x5_a,0.0,YIR038C
1965,1512,YIR038C_x1_g,0.0,YIR038C
1966,1511,YIR038C_x1_a,0.0,YIR038C
1967,1509,YIR038C_x0_c,0.0,YIR038C
1968,1391,YKR004C_x5_c,0.0,YKR004C
1969,1392,YKR004C_x5_t,0.0,YKR004C
1970,1393,YKR004C_x6_a,0.0,YKR004C
1971,1503,YBR115C_x27_g,0.0,YBR115C
1972,1394,YKR004C_x6_t,0.0,YKR004C
1973,1395,YKR004C_x7_c,0.0,YKR004C
1974,1398,YKR004C_x8_g,0.0,YKR004C
1975,1516,YIR038C_x6_g,0.0,YIR038C
1976,1401,YKR004C_x13_a,0.0,YKR004C
1977,1402,YKR004C_x13_g,0.0,YKR004C
1978,1413,YNR050C_x9_t,0.0,YNR050C
1979,1414,YNR050C_x11_a,0.0,YNR050C
1980,1416,YNR050C_x13_c,0.0,YNR050C
1981,1417,YNR050C_x13_t,0.0,YNR050C
1982,1482,YPR008W_x23_g,0.0,YPR008W
1983,1481,YPR008W_x23_a,0.0,YPR008W
1984,1424,YNR050C_x21_a,0.0,YNR050C
1985,1425,YNR050C_x21_g,0.0,YNR050C
1986,1514,YIR038C_x5_c,0.0,YIR038C
1987,1517,YIR038C_x7_a,0.0,YIR038C
1988,1266,YGR173W_x1_g,0.0,YGR173W
1989,1325,YJL218W_x2_a,0.0,YJL218W
1990,1269,YGR173W_x4_a,0.0,YGR173W
1991,1270,YGR173W_x4_t,0.0,YGR173W
1992,1279,YGR173W_x9_c,0.0,YGR173W
1993,1280,YGR173W_x9_t,0.0,YGR173W
1994,1547,YNL027W_x39_g,0.0,YNL027W
1995,1281,YGR173W_x10_a,0.0,YGR173W
1996,1282,YGR173W_x10_g,0.0,YGR173W
1997,1299,YLR117C_x19_t,0.0,YLR117C
1998,1302,YLR117C_x22_c,0.0,YLR117C
1999,1308,YKL146W_x16_a,0.0,YKL146W
2000,1326,YJL218W_x2_g,0.0,YJL218W
2001,1518,YIR038C_x7_g,0.0,YIR038C
2002,1328,YJL218W_x6_t,0.0,YJL218W
2003,1385,YKR004C_x0_a,0.0,YKR004C
2004,1386,YKR004C_x0_c,0.0,YKR004C
2005,1527,YIR038C_x14_g,0.0,YIR038C
2006,1526,YIR038C_x12_g,0.0,YIR038C
2007,1523,YIR038C_x10_a,0.0,YIR038C
2008,1522,YIR038C_x9_g,0.0,YIR038C
2009,1521,YIR038C_x9_a,0.0,YIR038C
2010,1520,YIR038C_x8_t,0.0,YIR038C
2011,1388,YKR004C_x2_g,0.0,YKR004C
2012,1069,YKL074C_x4_t,0.0,YKL074C
2013,1065,YKL074C_x2_t,0.0,YKL074C
2014,526,YGR191W_x12_a,0.0,YGR191W
2015,1064,YKL074C_x2_c,0.0,YKL074C
2016,703,YER122C_x8_t,0.0,YER122C
2017,704,YER122C_x9_a,0.0,YER122C
2018,705,YER122C_x9_c,0.0,YER122C
2019,1843,YBR029C_x0_t,0.0,YBR029C
2020,1842,YBR029C_x0_c,0.0,YBR029C
2021,725,YHR203C_x20_t,0.0,YHR203C
2022,742,YLR289W_x4_g,0.0,YLR289W
2023,751,YLR289W_x15_a,0.0,YLR289W
2024,752,YLR289W_x15_g,0.0,YLR289W
2025,761,YPL212C_x3_c,0.0,YPL212C
2026,762,YPL212C_x3_t,0.0,YPL212C
2027,1818,YBR110W_x15_g,0.0,YBR110W
2028,1817,YBR110W_x15_a,0.0,YBR110W
2029,1816,YBR110W_x10_t,0.0,YBR110W
2030,1815,YBR110W_x10_c,0.0,YBR110W
2031,1814,YBR110W_x9_t,0.0,YBR110W
2032,1811,YBR110W_x8_c,0.0,YBR110W
2033,766,YPL212C_x5_t,0.0,YPL212C
2034,1804,YBR110W_x2_t,0.0,YBR110W
2035,787,YLR452C_x8_g,0.0,YLR452C
2036,1801,YBR110W_x0_a,0.0,YBR110W
2037,1798,YGR153W_x8_g,0.0,YGR153W
2038,1797,YGR153W_x8_c,0.0,YGR153W
2039,702,YER122C_x8_g,0.0,YER122C
2040,701,YER122C_x7_g,0.0,YER122C
2041,1852,YBR029C_x6_c,0.0,YBR029C
2042,645,YNL137C_x20_a,0.0,YNL137C
2043,602,YOR054C_x69_t,0.0,YOR054C
2044,617,YNR012W_x7_a,0.0,YNR012W
2045,1885,YBR058C_x8_a,0.0,YBR058C
2046,629,YNL137C_x5_c,0.0,YNL137C
2047,631,YNL137C_x6_c,0.0,YNL137C
2048,632,YNL137C_x6_t,0.0,YNL137C
2049,635,YNL137C_x12_g,0.0,YNL137C
2050,636,YNL137C_x12_t,0.0,YNL137C
2051,639,YNL137C_x15_a,0.0,YNL137C
2052,640,YNL137C_x15_t,0.0,YNL137C
2053,646,YNL137C_x20_g,0.0,YNL137C
2054,1853,YBR029C_x6_t,0.0,YBR029C
2055,649,YGR157W_x13_a,0.0,YGR157W
2056,670,YLR054C_x2_g,0.0,YLR054C
2057,672,YLR054C_x4_c,0.0,YLR054C
2058,690,YER122C_x1_c,0.0,YER122C
2059,1861,YBR029C_x10_t,0.0,YBR029C
2060,1860,YBR029C_x10_a,0.0,YBR029C
2061,696,YER122C_x5_a,0.0,YER122C
2062,1857,YBR029C_x8_t,0.0,YBR029C
2063,697,YER122C_x5_t,0.0,YER122C
2064,700,YER122C_x7_a,0.0,YER122C
2065,792,YLR452C_x12_t,0.0,YLR452C
2066,1473,YPR008W_x5_c,0.0,YPR008W
2067,794,YLR452C_x19_g,0.0,YLR452C
2068,1709,YBL074C_x5_t,0.0,YBL074C
2069,903,YBL104C_x3_t,0.0,YBL104C
2070,904,YBL104C_x4_a,0.0,YBL104C
2071,905,YBL104C_x4_g,0.0,YBL104C
2072,912,YBL104C_x9_c,0.0,YBL104C
2073,913,YBL104C_x9_t,0.0,YBL104C
2074,928,YKL143W_x9_a,0.0,YKL143W
2075,1731,YGL163C_x18_g,0.0,YGL163C
2076,1717,YBL074C_x9_t,0.0,YBL074C
2077,1716,YBL074C_x9_g,0.0,YBL074C
2078,973,YDR221W_x28_a,0.0,YDR221W
2079,1708,YBL074C_x5_a,0.0,YBL074C
2080,901,YBL104C_x2_t,0.0,YBL104C
2081,999,YKL171W_x8_a,0.0,YKL171W
2082,1008,YKL171W_x18_a,0.0,YKL171W
2083,1013,YKL171W_x21_g,0.0,YKL171W
2084,1692,YDR507C_x29_a,0.0,YDR507C
2085,1034,YAL028W_x19_s,0.0,YAL028W
2086,1687,YDR507C_x14_t,0.0,YDR507C
2087,1682,YDR507C_x10_c,0.0,YDR507C
2088,1681,YDR507C_x8_g,0.0,YDR507C
2089,1679,YDR507C_x3_g,0.0,YDR507C
2090,1048,YBR255W_x13_g,0.0,YBR255W
2091,902,YBL104C_x3_g,0.0,YBL104C
2092,897,YBL104C_x0_g,0.0,YBL104C
2093,795,YKR097W_x0_c,0.0,YKR097W
2094,846,YCR012W_x5_t,0.0,YCR012W
2095,800,YKR097W_x3_t,0.0,YKR097W
2096,801,YKR097W_x4_a,0.0,YKR097W
2097,819,YPR013C_x2_c,0.0,YPR013C
2098,823,YPR013C_x5_a,0.0,YPR013C
2099,824,YPR013C_x5_g,0.0,YPR013C
2100,835,YCR012W_x0_a,0.0,YCR012W
2101,837,YCR012W_x1_c,0.0,YCR012W
2102,839,YCR012W_x2_a,0.0,YCR012W
2103,840,YCR012W_x2_g,0.0,YCR012W
2104,845,YCR012W_x5_c,0.0,YCR012W
2105,847,YCR012W_x6_c,0.0,YCR012W
2106,891,YDR056C_x7_g,0.0,YDR056C
2107,848,YCR012W_x6_t,0.0,YCR012W
2108,851,YCR012W_x8_a,0.0,YCR012W
2109,852,YCR012W_x8_g,0.0,YCR012W
2110,855,YBL004W_x0_a,0.0,YBL004W
2111,856,YBL004W_x0_g,0.0,YBL004W
2112,857,YBL004W_x2_a,0.0,YBL004W
2113,867,YBL004W_x27_a,0.0,YBL004W
2114,877,YDR056C_x0_g,0.0,YDR056C
2115,882,YDR056C_x3_a,0.0,YDR056C
2116,883,YDR056C_x3_g,0.0,YDR056C
2117,793,YLR452C_x19_c,0.0,YLR452C
